3.597469422368131109e-02,8.042352493858417710e-05,3.601571432837821924e-23,7.497449179654344653e-02,2.081587487074226016e-09,5.394468259656924614e-02
1.127287192553318718e-01,2.399540146361183249e-02,2.095332972583814068e-01,4.247576304510674028e-01,3.227566460195944731e-01,2.000816999103740279e-01
1.106977501818609544e-01,1.183039378992913476e-01,2.069848128562365441e-01,3.444909186011815838e-01,3.142887849152846691e-01,1.888441040723407294e-01
1.077450237803749544e-01,6.801139933709868246e-02,1.910125033643350345e-01,3.629668530756651745e-01,2.942459946138685778e-01,2.073874751986323484e-01
1.107025243506191137e-01,6.839512931359235937e-02,1.983535634783965551e-01,3.638756081571398182e-01,2.960314871621436694e-01,1.976706227697844209e-01
1.109996046042502210e-01,3.826826486449957238e-02,2.023597503185093904e-01,3.893348035885596525e-01,3.007643945110335948e-01,2.020626626370442824e-01
1.104997754975684393e-01,5.732206193809784994e-02,1.884781827754638817e-01,3.669794189849647781e-01,2.854231216321950759e-01,1.829392024195836963e-01
1.179607647576874918e-01,1.431162076453432463e-01,2.154413007716801109e-01,2.961872612536907701e-01,3.047104544727351483e-01,2.012165535634720670e-01
1.134725077602826149e-01,1.181588605214376336e-01,2.065988479082380147e-01,3.321227726606129083e-01,3.126797342255042689e-01,2.062591376025632861e-01
1.147862527184834724e-01,9.361189674817453621e-02,2.100715184346662601e-01,3.588122047507720791e-01,3.116392269708600504e-01,2.050573935733049358e-01
1.108018229047288833e-01,7.329838258833919207e-02,2.013321162540471498e-01,3.688470829411614749e-01,3.056936043140335291e-01,2.074354871978475179e-01
1.065337134194821178e-01,8.685676497565603116e-02,1.861067215537096919e-01,3.365848246486907169e-01,2.966666986949996199e-01,1.917742287169764692e-01
1.164302032013539157e-01,9.871773608773358466e-02,2.218676525471101613e-01,3.701755288881367623e-01,3.389624708947089338e-01,2.013314898585014390e-01
1.021479232044486124e-01,1.390912513616610890e-01,1.849932124310507131e-01,2.932513972817849535e-01,2.798845379487054363e-01,1.944208297445647049e-01
1.133814977739952129e-01,2.589945267397372047e-02,2.027423305368898365e-01,4.047537410709333705e-01,3.023618293654164457e-01,2.123972861866763040e-01
1.056116404569028833e-01,2.136758323230505130e-01,1.881236317072307318e-01,2.143313569548975228e-01,2.732501809313035990e-01,1.729884795412809928e-01
1.237273890855248720e-01,7.283085708655305524e-02,2.215893817667813903e-01,3.647611075885323628e-01,3.141114310883010852e-01,1.887663138067846857e-01
